"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CA006158355","TORONTO CITY, ON CA","2011-08-28","0.00",,"69","72","59"
"CA006158355","TORONTO CITY, ON CA","2011-08-29","0.00",,"66","78","56"
"CA006158355","TORONTO CITY, ON CA","2011-08-30","0.00",,"70","83","59"
"CA006158355","TORONTO CITY, ON CA","2011-08-31","0.00",,"71","77","66"
"CA006158355","TORONTO CITY, ON CA","2011-09-01","0.07",,"71","77","67"
"CA006158355","TORONTO CITY, ON CA","2011-09-02","0.10",,"73","84","66"
"CA006158355","TORONTO CITY, ON CA","2011-09-03","0.00",,"77","87","71"
"CA006158355","TORONTO CITY, ON CA","2011-09-04","0.15",,"76","79","65"
"CA006158355","TORONTO CITY, ON CA","2011-09-05","0.00",,"63","65","57"
"CA006158355","TORONTO CITY, ON CA","2011-09-06","0.00",,"59","67","53"
"CA006158355","TORONTO CITY, ON CA","2011-09-07","0.00",,"63","67","59"
"CA006158355","TORONTO CITY, ON CA","2011-09-08","0.00",,"65","70","62"
"CA006158355","TORONTO CITY, ON CA","2011-09-09","0.00",,"69","79","61"
"CA006158355","TORONTO CITY, ON CA","2011-09-10","0.00",,"69","74","61"
"CA006158355","TORONTO CITY, ON CA","2011-09-11","0.00",,"67","78","61"
"CA006158355","TORONTO CITY, ON CA","2011-09-12","0.00",,"71","81","65"
"CA006158355","TORONTO CITY, ON CA","2011-09-13","0.00",,"73","81","56"
"CA006158355","TORONTO CITY, ON CA","2011-09-14","0.00",,"61","72","51"
"CA006158355","TORONTO CITY, ON CA","2011-09-15","0.00",,"55","62","49"
"CA006158355","TORONTO CITY, ON CA","2011-09-16","0.00",,"53","63","45"
"CA006158355","TORONTO CITY, ON CA","2011-09-17","0.00",,"55","64","50"
"CA006158355","TORONTO CITY, ON CA","2011-09-18","0.00",,"58","67","51"
"CA006158355","TORONTO CITY, ON CA","2011-09-19","0.57",,"61","65","58"
"CA006158355","TORONTO CITY, ON CA","2011-09-20","0.00",,"63","71","55"
"CA006158355","TORONTO CITY, ON CA","2011-09-21","0.29",,"64","72","60"
"CA006158355","TORONTO CITY, ON CA","2011-09-22","0.00",,"68","76","62"
"CA006158355","TORONTO CITY, ON CA","2011-09-23","1.14",,"64","67","59"
"CA006158355","TORONTO CITY, ON CA","2011-09-24","0.00",,"63","70","55"
"CA006158355","TORONTO CITY, ON CA","2011-09-25","0.00",,"66","72","61"
"CA006158355","TORONTO CITY, ON CA","2011-09-26","0.00",,"69","74","65"
"CA006158355","TORONTO CITY, ON CA","2011-09-27","0.00",,"69","74","65"
"CA006158355","TORONTO CITY, ON CA","2011-09-28","0.23",,"66","72","60"
"CA006158355","TORONTO CITY, ON CA","2011-09-29","0.21",,"62","66","58"
"CA006158355","TORONTO CITY, ON CA","2011-09-30","0.98",,"59","63","49"
"CA006158355","TORONTO CITY, ON CA","2011-10-01","0.00",,"50","54","44"
"CA006158355","TORONTO CITY, ON CA","2011-10-02","0.26",,"45","51","41"
"CA006158355","TORONTO CITY, ON CA","2011-10-03","0.21",,"53","58","50"
"CA006158355","TORONTO CITY, ON CA","2011-10-04","0.02",,"59","69","51"
"CA006158355","TORONTO CITY, ON CA","2011-10-05","0.00",,"57","68","48"
"CA006158355","TORONTO CITY, ON CA","2011-10-06","0.00",,"55","65","47"
"CA006158355","TORONTO CITY, ON CA","2011-10-07","0.00",,"59","71","50"
"CA006158355","TORONTO CITY, ON CA","2011-10-08","0.00",,"63","75","53"
"CA006158355","TORONTO CITY, ON CA","2011-10-09","0.00",,"66","78","56"
"CA006158355","TORONTO CITY, ON CA","2011-10-10","0.00",,"67","78","57"
"CA006158355","TORONTO CITY, ON CA","2011-10-11","0.56",,"65","70","58"
"CA006158355","TORONTO CITY, ON CA","2011-10-12","1.10",,"64","66","56"
"CA006158355","TORONTO CITY, ON CA","2011-10-13","0.00",,"60","67","58"
"CA006158355","TORONTO CITY, ON CA","2011-10-14","0.06",,"63","64","52"
"CA006158355","TORONTO CITY, ON CA","2011-10-15","0.00",,"52","53","49"
"CA006158355","TORONTO CITY, ON CA","2011-10-16","0.00",,"52","55","46"
"CA006158355","TORONTO CITY, ON CA","2011-10-17","0.00",,"51","56","45"
"CA006158355","TORONTO CITY, ON CA","2011-10-18","0.04",,"52","57","47"
"CA006158355","TORONTO CITY, ON CA","2011-10-19","0.62",,"52","55","49"
"CA006158355","TORONTO CITY, ON CA","2011-10-20","0.59",,"51","53","47"
"CA006158355","TORONTO CITY, ON CA","2011-10-21","0.00",,"49","52","46"
"CA006158355","TORONTO CITY, ON CA","2011-10-22","0.00",,"48","51","43"
"CA006158355","TORONTO CITY, ON CA","2011-10-23","0.00",,"48","58","41"
"CA006158355","TORONTO CITY, ON CA","2011-10-24","0.06",,"54","60","45"
"CA006158355","TORONTO CITY, ON CA","2011-10-25","0.59",,"48","55","41"
"CA006158355","TORONTO CITY, ON CA","2011-10-26","0.20",,"45","46","39"
"CA006158355","TORONTO CITY, ON CA","2011-10-27","0.00",,"40","42","33"
"CA006158355","TORONTO CITY, ON CA","2011-10-28","0.06",,"40","49","33"
"CA006158355","TORONTO CITY, ON CA","2011-10-29","0.00",,"45","49","37"
"CA006158355","TORONTO CITY, ON CA","2011-10-30","0.00",,"42","50","34"
"CA006158355","TORONTO CITY, ON CA","2011-10-31","0.03",,"46","50","43"
"CA006158355","TORONTO CITY, ON CA","2011-11-01","0.00",,"49","55","44"
"CA006158355","TORONTO CITY, ON CA","2011-11-02","0.00",,"52","60","46"
"CA006158355","TORONTO CITY, ON CA","2011-11-03","0.00",,"52","54","39"
"CA006158355","TORONTO CITY, ON CA","2011-11-04","0.00",,"43","50","36"
"CA006158355","TORONTO CITY, ON CA","2011-11-05","0.03",,"41","46","35"
"CA006158355","TORONTO CITY, ON CA","2011-11-06","0.02",,"47","56","40"
"CA006158355","TORONTO CITY, ON CA","2011-11-07","0.00",,"55","63","51"
"CA006158355","TORONTO CITY, ON CA","2011-11-08","0.03",,"53","56","51"
"CA006158355","TORONTO CITY, ON CA","2011-11-09","0.17",,"53","58","48"
"CA006158355","TORONTO CITY, ON CA","2011-11-10","0.00",,"48","49","36"
"CA006158355","TORONTO CITY, ON CA","2011-11-11","0.00",,"40","44","35"
"CA006158355","TORONTO CITY, ON CA","2011-11-12","0.00",,"46","56","41"
"CA006158355","TORONTO CITY, ON CA","2011-11-13","0.00",,"53","59","49"
"CA006158355","TORONTO CITY, ON CA","2011-11-14","0.50",,"56","60","48"
"CA006158355","TORONTO CITY, ON CA","2011-11-15","0.00",,"50","55","45"
"CA006158355","TORONTO CITY, ON CA","2011-11-16","0.00",,"50","54","38"
"CA006158355","TORONTO CITY, ON CA","2011-11-17","0.03",,"38","42","32"
"CA006158355","TORONTO CITY, ON CA","2011-11-18","0.00",,"36","44","31"
"CA006158355","TORONTO CITY, ON CA","2011-11-19","0.00",,"46","53","43"
"CA006158355","TORONTO CITY, ON CA","2011-11-20","0.00",,"52","59","36"
"CA006158355","TORONTO CITY, ON CA","2011-11-21","0.00",,"35","37","30"
"CA006158355","TORONTO CITY, ON CA","2011-11-22","0.34",,"34","35","30"
"CA006158355","TORONTO CITY, ON CA","2011-11-23","0.27",,"39","47","35"
"CA006158355","TORONTO CITY, ON CA","2011-11-24","0.00",,"40","47","35"
"CA006158355","TORONTO CITY, ON CA","2011-11-25","0.00",,"48","56","44"
"CA006158355","TORONTO CITY, ON CA","2011-11-26","0.00",,"52","54","48"
"CA006158355","TORONTO CITY, ON CA","2011-11-27","0.17",,"53","55","44"
"CA006158355","TORONTO CITY, ON CA","2011-11-28","0.14",,"44","46","40"
"CA006158355","TORONTO CITY, ON CA","2011-11-29","1.85",,"43","44","40"
"CA006158355","TORONTO CITY, ON CA","2011-11-30","0.11",,"38","40","32"
"CA006158355","TORONTO CITY, ON CA","2011-12-01","0.02",,"38","45","32"
"CA006158355","TORONTO CITY, ON CA","2011-12-02","0.07",,"38","41","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-03","0.00",,"38","46","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-04","0.20",,"47","50","44"
"CA006158355","TORONTO CITY, ON CA","2011-12-05","0.63",,"46","48","34"
"CA006158355","TORONTO CITY, ON CA","2011-12-06","0.04",,"37","39","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-07","0.00",,"35","36","32"
"CA006158355","TORONTO CITY, ON CA","2011-12-08","0.00",,"35","40","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-09","0.00",,"35","38","27"
"CA006158355","TORONTO CITY, ON CA","2011-12-10","0.02",,"27","31","23"
"CA006158355","TORONTO CITY, ON CA","2011-12-11","0.03",,"30","40","26"
"CA006158355","TORONTO CITY, ON CA","2011-12-12","0.00",,"37","44","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-13","0.00",,"38","45","34"
"CA006158355","TORONTO CITY, ON CA","2011-12-14","0.17",,"42","47","39"
"CA006158355","TORONTO CITY, ON CA","2011-12-15","0.22",,"49","56","39"
"CA006158355","TORONTO CITY, ON CA","2011-12-16","0.00",,"41","43","32"
"CA006158355","TORONTO CITY, ON CA","2011-12-17","0.04",,"28","32","21"
"CA006158355","TORONTO CITY, ON CA","2011-12-18","0.00",,"28","38","23"
"CA006158355","TORONTO CITY, ON CA","2011-12-19","0.00",,"41","45","34"
"CA006158355","TORONTO CITY, ON CA","2011-12-20","0.03",,"32","36","26"
"CA006158355","TORONTO CITY, ON CA","2011-12-21","0.10",,"39","44","35"
"CA006158355","TORONTO CITY, ON CA","2011-12-22","0.06",,"41","44","36"
"CA006158355","TORONTO CITY, ON CA","2011-12-23","0.03",,"32","36","20"
"CA006158355","TORONTO CITY, ON CA","2011-12-24","0.06",,"24","37","21"
"CA006158355","TORONTO CITY, ON CA","2011-12-25","0.00",,"37","43","35"
"CA006158355","TORONTO CITY, ON CA","2011-12-26","0.03",,"38","40","36"
"CA006158355","TORONTO CITY, ON CA","2011-12-27","0.54",,"38","41","33"
"CA006158355","TORONTO CITY, ON CA","2011-12-28","0.00",,"26","36","14"
"CA006158355","TORONTO CITY, ON CA","2011-12-29","0.18",,"20","33","13"
"CA006158355","TORONTO CITY, ON CA","2011-12-30","0.10",,"31","35","28"
"CA006158355","TORONTO CITY, ON CA","2011-12-31","0.08",,"36","40","35"
"CA006158355","TORONTO CITY, ON CA","2012-01-01","0.14",,"40","46","35"
"CA006158355","TORONTO CITY, ON CA","2012-01-02","0.00",,"33","35","13"
"CA006158355","TORONTO CITY, ON CA","2012-01-03","0.07",,"11","13","6"
"CA006158355","TORONTO CITY, ON CA","2012-01-04","0.00",,"20","34","11"
"CA006158355","TORONTO CITY, ON CA","2012-01-05","0.00",,"33","38","32"
"CA006158355","TORONTO CITY, ON CA","2012-01-06","0.02",,"40","47","38"
"CA006158355","TORONTO CITY, ON CA","2012-01-07","0.00",,"42","47","34"
"CA006158355","TORONTO CITY, ON CA","2012-01-08","0.03",,"32","34","26"
"CA006158355","TORONTO CITY, ON CA","2012-01-09","0.03",,"35","41","30"
"CA006158355","TORONTO CITY, ON CA","2012-01-10","0.00",,"40","42","38"
"CA006158355","TORONTO CITY, ON CA","2012-01-11","0.00",,"39","42","36"
"CA006158355","TORONTO CITY, ON CA","2012-01-12","0.56",,"38","43","36"
"CA006158355","TORONTO CITY, ON CA","2012-01-13","0.27",,"33","41","20"
"CA006158355","TORONTO CITY, ON CA","2012-01-14","0.03",,"15","20","8"
"CA006158355","TORONTO CITY, ON CA","2012-01-15","0.07",,"11","24","6"
"CA006158355","TORONTO CITY, ON CA","2012-01-16","0.04",,"28","41","23"
"CA006158355","TORONTO CITY, ON CA","2012-01-17","0.29",,"41","51","27"
"CA006158355","TORONTO CITY, ON CA","2012-01-18","0.00",,"25","27","18"
"CA006158355","TORONTO CITY, ON CA","2012-01-19","0.02",,"27","31","16"
"CA006158355","TORONTO CITY, ON CA","2012-01-20","0.05",,"18","22","14"
"CA006158355","TORONTO CITY, ON CA","2012-01-21","0.03",,"22","29","19"
"CA006158355","TORONTO CITY, ON CA","2012-01-22","0.00",,"28","37","24"
"CA006158355","TORONTO CITY, ON CA","2012-01-23","0.39",,"38","47","35"
"CA006158355","TORONTO CITY, ON CA","2012-01-24","0.00",,"37","37","31"
"CA006158355","TORONTO CITY, ON CA","2012-01-25","0.00",,"31","32","30"
"CA006158355","TORONTO CITY, ON CA","2012-01-26","0.07",,"33","37","30"
"CA006158355","TORONTO CITY, ON CA","2012-01-27","0.43",,"36","40","33"
"CA006158355","TORONTO CITY, ON CA","2012-01-28","0.07",,"35","38","29"
"CA006158355","TORONTO CITY, ON CA","2012-01-29","0.03",,"31","35","26"
"CA006158355","TORONTO CITY, ON CA","2012-01-30","0.16",,"28","33","26"
"CA006158355","TORONTO CITY, ON CA","2012-01-31","0.08",,"38","53","33"
"CA006158355","TORONTO CITY, ON CA","2012-02-01","0.00",,"47","52","36"
"CA006158355","TORONTO CITY, ON CA","2012-02-02","0.00",,"34","36","31"
"CA006158355","TORONTO CITY, ON CA","2012-02-03","0.06",,"35","39","32"
"CA006158355","TORONTO CITY, ON CA","2012-02-04","0.05",,"35","37","31"
"CA006158355","TORONTO CITY, ON CA","2012-02-05","0.00",,"35","39","32"
"CA006158355","TORONTO CITY, ON CA","2012-02-06","0.00",,"38","48","33"
"CA006158355","TORONTO CITY, ON CA","2012-02-07","0.00",,"35","38","22"
"CA006158355","TORONTO CITY, ON CA","2012-02-08","0.03",,"26","36","21"
"CA006158355","TORONTO CITY, ON CA","2012-02-09","0.00",,"32","42","27"
"CA006158355","TORONTO CITY, ON CA","2012-02-10","0.00",,"31","34","25"
"CA006158355","TORONTO CITY, ON CA","2012-02-11","0.21",,"19","25","10"
"CA006158355","TORONTO CITY, ON CA","2012-02-12","0.00",,"21","29","17"
"CA006158355","TORONTO CITY, ON CA","2012-02-13","0.03",,"30","38","24"
"CA006158355","TORONTO CITY, ON CA","2012-02-14","0.09",,"33","36","31"
"CA006158355","TORONTO CITY, ON CA","2012-02-15","0.03",,"36","39","34"
"CA006158355","TORONTO CITY, ON CA","2012-02-16","0.02",,"38","42","36"
"CA006158355","TORONTO CITY, ON CA","2012-02-17","0.00",,"38","41","32"
"CA006158355","TORONTO CITY, ON CA","2012-02-18","0.19",,"35","40","28"
"CA006158355","TORONTO CITY, ON CA","2012-02-19","0.00",,"29","33","23"
"CA006158355","TORONTO CITY, ON CA","2012-02-20","0.04",,"27","38","20"
"CA006158355","TORONTO CITY, ON CA","2012-02-21","0.09",,"35","42","33"
"CA006158355","TORONTO CITY, ON CA","2012-02-22","0.03",,"40","45","35"
"CA006158355","TORONTO CITY, ON CA","2012-02-23","0.00",,"38","43","35"
"CA006158355","TORONTO CITY, ON CA","2012-02-24","0.47",,"38","42","34"
"CA006158355","TORONTO CITY, ON CA","2012-02-25","0.00",,"33","34","26"
"CA006158355","TORONTO CITY, ON CA","2012-02-26","0.03",,"27","34","23"
"CA006158355","TORONTO CITY, ON CA","2012-02-27","0.00",,"38","50","33"
"CA006158355","TORONTO CITY, ON CA","2012-02-28","0.00",,"33","36","29"
"CA006158355","TORONTO CITY, ON CA","2012-02-29","0.20",,"34","36","32"
"CA006158355","TORONTO CITY, ON CA","2012-03-01","0.24",,"36","43","33"
"CA006158355","TORONTO CITY, ON CA","2012-03-02","0.19",,"39","45","36"
"CA006158355","TORONTO CITY, ON CA","2012-03-03","0.00",,"41","48","32"
"CA006158355","TORONTO CITY, ON CA","2012-03-04","0.03",,"28","32","12"
"CA006158355","TORONTO CITY, ON CA","2012-03-05","0.05",,"17","28","9"
"CA006158355","TORONTO CITY, ON CA","2012-03-06","0.04",,"28","40","20"
"CA006158355","TORONTO CITY, ON CA","2012-03-07","0.00",,"48","61","39"
"CA006158355","TORONTO CITY, ON CA","2012-03-08","0.06",,"51","55","32"
"CA006158355","TORONTO CITY, ON CA","2012-03-09","0.00",,"34","40","22"
"CA006158355","TORONTO CITY, ON CA","2012-03-10","0.03",,"25","37","17"
"CA006158355","TORONTO CITY, ON CA","2012-03-11","0.00",,"45","59","37"
"CA006158355","TORONTO CITY, ON CA","2012-03-12","0.12",,"49","56","44"
"CA006158355","TORONTO CITY, ON CA","2012-03-13","0.12",,"55","65","43"
"CA006158355","TORONTO CITY, ON CA","2012-03-14","0.00",,"49","59","39"
"CA006158355","TORONTO CITY, ON CA","2012-03-15","0.03",,"51","61","43"
"CA006158355","TORONTO CITY, ON CA","2012-03-16","0.02",,"54","67","46"
"CA006158355","TORONTO CITY, ON CA","2012-03-17","0.00",,"48","49","41"
"CA006158355","TORONTO CITY, ON CA","2012-03-18","0.03",,"51","67","45"
"CA006158355","TORONTO CITY, ON CA","2012-03-19","0.00",,"60","72","52"
"CA006158355","TORONTO CITY, ON CA","2012-03-20","0.00",,"58","70","51"
"CA006158355","TORONTO CITY, ON CA","2012-03-21","0.03",,"64","72","51"
"CA006158355","TORONTO CITY, ON CA","2012-03-22","0.00",,"63","76","53"
"CA006158355","TORONTO CITY, ON CA","2012-03-23","0.22",,"62","62","52"
"CA006158355","TORONTO CITY, ON CA","2012-03-24","0.03",,"52","52","44"
"CA006158355","TORONTO CITY, ON CA","2012-03-25","0.03",,"51","65","42"
"CA006158355","TORONTO CITY, ON CA","2012-03-26","0.00",,"39","42","29"
"CA006158355","TORONTO CITY, ON CA","2012-03-27","0.09",,"32","41","27"
"CA006158355","TORONTO CITY, ON CA","2012-03-28","0.02",,"50","68","40"
"CA006158355","TORONTO CITY, ON CA","2012-03-29","0.00",,"41","41","33"
"CA006158355","TORONTO CITY, ON CA","2012-03-30","0.02",,"35","40","31"
"CA006158355","TORONTO CITY, ON CA","2012-03-31","0.00",,"38","45","33"
"CA006158355","TORONTO CITY, ON CA","2012-04-01","0.15",,"40","43","39"
"CA006158355","TORONTO CITY, ON CA","2012-04-02","0.00",,"44","56","36"
"CA006158355","TORONTO CITY, ON CA","2012-04-03","0.03",,"45","53","37"
"CA006158355","TORONTO CITY, ON CA","2012-04-04","0.00",,"47","54","39"
"CA006158355","TORONTO CITY, ON CA","2012-04-05","0.00",,"42","49","35"
"CA006158355","TORONTO CITY, ON CA","2012-04-06","0.02",,"43","55","35"
"CA006158355","TORONTO CITY, ON CA","2012-04-07","0.00",,"48","60","39"
"CA006158355","TORONTO CITY, ON CA","2012-04-08","0.00",,"49","58","42"
"CA006158355","TORONTO CITY, ON CA","2012-04-09","0.00",,"47","57","39"
"CA006158355","TORONTO CITY, ON CA","2012-04-10",,,"44","49","38"
"CA006158355","TORONTO CITY, ON CA","2012-04-11","0.03",,"43","53","38"
"CA006158355","TORONTO CITY, ON CA","2012-04-12","0.00",,"46","54","37"
"CA006158355","TORONTO CITY, ON CA","2012-04-13","0.03",,"47","57","38"
"CA006158355","TORONTO CITY, ON CA","2012-04-14","0.03",,"51","59","44"
"CA006158355","TORONTO CITY, ON CA","2012-04-15","0.09",,"55","65","51"
"CA006158355","TORONTO CITY, ON CA","2012-04-16","0.00",,"65","78","50"
"CA006158355","TORONTO CITY, ON CA","2012-04-17","0.00",,"51","54","35"
"CA006158355","TORONTO CITY, ON CA","2012-04-18","0.03",,"40","48","33"
"CA006158355","TORONTO CITY, ON CA","2012-04-19","0.03",,"52","69","42"
"CA006158355","TORONTO CITY, ON CA","2012-04-20","0.04",,"57","67","42"
"CA006158355","TORONTO CITY, ON CA","2012-04-21","0.29",,"46","47","40"
"CA006158355","TORONTO CITY, ON CA","2012-04-22","0.00",,"44","49","40"
"CA006158355","TORONTO CITY, ON CA","2012-04-23","0.30",,"43","46","36"
"CA006158355","TORONTO CITY, ON CA","2012-04-24","0.04",,"40","46","36"
"CA006158355","TORONTO CITY, ON CA","2012-04-25","0.02",,"46","58","38"
"CA006158355","TORONTO CITY, ON CA","2012-04-26","0.00",,"48","51","37"
"CA006158355","TORONTO CITY, ON CA","2012-04-27","0.00",,"41","49","34"
"CA006158355","TORONTO CITY, ON CA","2012-04-28","0.05",,"40","47","31"
"CA006158355","TORONTO CITY, ON CA","2012-04-29","0.06",,"46","59","32"
"CA006158355","TORONTO CITY, ON CA","2012-04-30","0.37",,"46","48","42"
"CA006158355","TORONTO CITY, ON CA","2012-05-01","0.03",,"49","58","44"
"CA006158355","TORONTO CITY, ON CA","2012-05-02","0.04",,"53","58","46"
"CA006158355","TORONTO CITY, ON CA","2012-05-03","0.61",,"57","69","49"
"CA006158355","TORONTO CITY, ON CA","2012-05-04","0.05",,"65","74","55"
"CA006158355","TORONTO CITY, ON CA","2012-05-05","0.00",,"56","57","50"
"CA006158355","TORONTO CITY, ON CA","2012-05-06","0.03",,"57","64","48"
"CA006158355","TORONTO CITY, ON CA","2012-05-07","0.00",,"58","60","54"
"CA006158355","TORONTO CITY, ON CA","2012-05-08","0.37",,"59","64","53"
"CA006158355","TORONTO CITY, ON CA","2012-05-09","0.38",,"58","67","49"
"CA006158355","TORONTO CITY, ON CA","2012-05-10","0.00",,"53","62","47"
"CA006158355","TORONTO CITY, ON CA","2012-05-11","0.03",,"58","71","46"
"CA006158355","TORONTO CITY, ON CA","2012-05-12","0.00",,"65","76","53"
"CA006158355","TORONTO CITY, ON CA","2012-05-13","0.00",,"62","66","55"
"CA006158355","TORONTO CITY, ON CA","2012-05-14","0.00",,"62","72","55"
"CA006158355","TORONTO CITY, ON CA","2012-05-15","0.00",,"64","77","53"
"CA006158355","TORONTO CITY, ON CA","2012-05-16","0.06",,"60","63","46"
"CA006158355","TORONTO CITY, ON CA","2012-05-17","0.00",,"53","61","43"
"CA006158355","TORONTO CITY, ON CA","2012-05-18","0.02",,"58","67","49"
"CA006158355","TORONTO CITY, ON CA","2012-05-19","0.04",,"65","81","53"
"CA006158355","TORONTO CITY, ON CA","2012-05-20","0.00",,"70","80","58"
"CA006158355","TORONTO CITY, ON CA","2012-05-21","0.00",,"71","78","62"
"CA006158355","TORONTO CITY, ON CA","2012-05-22","0.00",,"67","76","59"
"CA006158355","TORONTO CITY, ON CA","2012-05-23","0.00",,"68","74","63"
"CA006158355","TORONTO CITY, ON CA","2012-05-24","0.00",,"70","78","63"
"CA006158355","TORONTO CITY, ON CA","2012-05-25","0.00",,"76","86","68"
"CA006158355","TORONTO CITY, ON CA","2012-05-26","0.00",,"73","80","65"
"CA006158355","TORONTO CITY, ON CA","2012-05-27","0.00",,"69","77","63"
"CA006158355","TORONTO CITY, ON CA","2012-05-28","0.00",,"71","85","62"
"CA006158355","TORONTO CITY, ON CA","2012-05-29","0.00",,"78","83","67"
"CA006158355","TORONTO CITY, ON CA","2012-05-30","0.00",,"69","73","54"
"CA006158355","TORONTO CITY, ON CA","2012-05-31","0.00",,"59","67","49"
"CA006158355","TORONTO CITY, ON CA","2012-06-01","1.79",,"57","60","54"
"CA006158355","TORONTO CITY, ON CA","2012-06-02","0.04",,"57","62","53"
"CA006158355","TORONTO CITY, ON CA","2012-06-03","0.04",,"60","66","54"
"CA006158355","TORONTO CITY, ON CA","2012-06-04","0.03",,"57","62","51"
"CA006158355","TORONTO CITY, ON CA","2012-06-05","0.00",,"60","69","52"
"CA006158355","TORONTO CITY, ON CA","2012-06-06","0.03",,"65","77","57"
"CA006158355","TORONTO CITY, ON CA","2012-06-07","0.06",,"66","76","56"
"CA006158355","TORONTO CITY, ON CA","2012-06-08","0.11",,"70","83","59"
"CA006158355","TORONTO CITY, ON CA","2012-06-09","0.09",,"71","74","65"
"CA006158355","TORONTO CITY, ON CA","2012-06-10","0.00",,"72","87","62"
"CA006158355","TORONTO CITY, ON CA","2012-06-11","0.45",,"74","85","67"
"CA006158355","TORONTO CITY, ON CA","2012-06-12","0.18",,"72","83","53"
"CA006158355","TORONTO CITY, ON CA","2012-06-13","0.00",,"62","71","52"
"CA006158355","TORONTO CITY, ON CA","2012-06-14","0.03",,"64","72","57"
"CA006158355","TORONTO CITY, ON CA","2012-06-15","0.00",,"69","80","62"
"CA006158355","TORONTO CITY, ON CA","2012-06-16","0.00",,"73","83","65"
"CA006158355","TORONTO CITY, ON CA","2012-06-17","0.00",,"73","79","68"
"CA006158355","TORONTO CITY, ON CA","2012-06-18","0.09",,"73","80","68"
"CA006158355","TORONTO CITY, ON CA","2012-06-19","0.00",,"78","88","70"
"CA006158355","TORONTO CITY, ON CA","2012-06-20","0.02",,"84","92","74"
"CA006158355","TORONTO CITY, ON CA","2012-06-21","0.06",,"81","91","71"
"CA006158355","TORONTO CITY, ON CA","2012-06-22","0.00",,"74","82","64"
"CA006158355","TORONTO CITY, ON CA","2012-06-23","0.00",,"71","79","60"
"CA006158355","TORONTO CITY, ON CA","2012-06-24","0.09",,"72","77","62"
"CA006158355","TORONTO CITY, ON CA","2012-06-25","0.00",,"65","69","59"
"CA006158355","TORONTO CITY, ON CA","2012-06-26","0.00",,"67","80","57"
"CA006158355","TORONTO CITY, ON CA","2012-06-27","0.00",,"70","78","62"
"CA006158355","TORONTO CITY, ON CA","2012-06-28","0.03",,"73","85","65"
"CA006158355","TORONTO CITY, ON CA","2012-06-29","0.00",,"81","91","70"
"CA006158355","TORONTO CITY, ON CA","2012-06-30","0.00",,"79","92","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-01","0.00",,"78","88","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-02","0.00",,"76","87","63"
"CA006158355","TORONTO CITY, ON CA","2012-07-03","0.00",,"76","83","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-04","0.00",,"78","94","69"
"CA006158355","TORONTO CITY, ON CA","2012-07-05","0.00",,"78","80","71"
"CA006158355","TORONTO CITY, ON CA","2012-07-06","0.00",,"82","97","71"
"CA006158355","TORONTO CITY, ON CA","2012-07-07","0.09",,"78","82","70"
"CA006158355","TORONTO CITY, ON CA","2012-07-08","0.00",,"75","82","65"
"CA006158355","TORONTO CITY, ON CA","2012-07-09","0.00",,"72","81","63"
"CA006158355","TORONTO CITY, ON CA","2012-07-10","0.00",,"74","82","65"
"CA006158355","TORONTO CITY, ON CA","2012-07-11","0.00",,"75","84","66"
"CA006158355","TORONTO CITY, ON CA","2012-07-12","0.02",,"77","88","65"
"CA006158355","TORONTO CITY, ON CA","2012-07-13",,,"79","90","70"
"CA006158355","TORONTO CITY, ON CA","2012-07-14","0.00",,"80","88","74"
"CA006158355","TORONTO CITY, ON CA","2012-07-15","0.67",,"78","85","70"
"CA006158355","TORONTO CITY, ON CA","2012-07-16",,,"78","89","70"
"CA006158355","TORONTO CITY, ON CA","2012-07-17","0.00",,"86","98","75"
"CA006158355","TORONTO CITY, ON CA","2012-07-18","0.00",,"79","83","69"
"CA006158355","TORONTO CITY, ON CA","2012-07-19","0.00",,"72","73","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-20","0.00",,"71","76","65"
"CA006158355","TORONTO CITY, ON CA","2012-07-21","0.00",,"72","81","63"
"CA006158355","TORONTO CITY, ON CA","2012-07-22","0.16",,"77","87","71"
"CA006158355","TORONTO CITY, ON CA","2012-07-23","0.00",,"80","92","72"
"CA006158355","TORONTO CITY, ON CA","2012-07-24","0.00",,"78","82","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-25","1.31",,"73","83","64"
"CA006158355","TORONTO CITY, ON CA","2012-07-26","0.26",,"72","82","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-27","0.00",,"73","80","68"
"CA006158355","TORONTO CITY, ON CA","2012-07-28","0.00",,"76","81","68"
"CA006158355","TORONTO CITY, ON CA","2012-07-29","0.00",,"74","83","65"
"CA006158355","TORONTO CITY, ON CA","2012-07-30","0.00",,"76","84","67"
"CA006158355","TORONTO CITY, ON CA","2012-07-31","0.98",,"76","85","67"
"CA006158355","TORONTO CITY, ON CA","2012-08-01","0.00",,"74","84","67"
